"Прайс-лист: DEALER_PRICE от 10.04.2023","","","","","","","","",""
"","","","","","","","","",""
"ID товара","Артикул","Описание","Код производителя","Срок гарантии","Кол-во в коробке","D3","Спец.цена","Наличие","Спец.тенге"
"286955","C13T72510N Black Cart Epson","Картридж струйный Epson C13T72510N UltraChrome DG Black T72510N (600ml)","C13T72510N","0","","267.4","267.4","менее 10","120330"
"284992","C13T72520N Cart Cyan Epson","UltraChrome DG Cyan T72520N (600ml)","C13T72520N","0","5","267.4","267.4","менее 10","120330"
"284993","C13T72530N Cart Magenta Epson","UltraChrome DG Magenta T72530N (600ml)","C13T72530N","0","5","267.4","267.4","менее 10","120330"
"284994","C13T72540N Cart Yellow Epson","UltraChrome DG Yellow T72540N (600ml)","C13T72540N","0","5","267.4","267.4","менее 10","120330"
"236997","C13T974200 Cyan Cart Epson","Контейнер с голубыми чернилами повышенной емкости XXL Epson C13T974200, Cyan","C13T974200","0","","634.7","634.7","менее 10","285615"
"297071","C13T02Y100 WF-C21000 Black Epson","Картридж Epson C13T02Y100 WorkForce Enterprise WF-C21000 Black Ink","C13T02Y100","0","","229.7","229.7","менее 10","103365"
"297072","C13T02Y200 WF-C21000 Cyan Epson","Картридж Epson C13T02Y200 WorkForce Enterprise WF-C21000 Cyan Ink","C13T02Y200","0","","334.5","334.5","менее 10","150525"
"297073","C13T02Y300 WF-C21000 Magenta Epson","Картридж Epson C13T02Y300 WorkForce Enterprise WF-C21000 Magenta Ink","C13T02Y300","0","","334.5","334.5","менее 10","150525"
"297074","C13T02Y400 WF-C21000 Yellow Epson","Картридж Epson C13T02Y400 WorkForce Enterprise WF-C21000 Yellow Ink","C13T02Y400","0","","334.5","334.5","менее 10","150525"
"Струйные картриджи HP","","","","","","","","",""
"001555","51645AE HP Cart","Картридж струйный HP 51645AE, №45 для DJ 710C/720C/815C/820Cxi/850/870/880C/940/970/1110/1120/1125с/1220/6120, 42мл,черн","51645AE","0","40","59","57.6","более 100","25920"
"028794","C9363HE HP Cart","Картридж струйный HP C9363HE №134 Трехцветный 14мл. для HP photosmart 8000 series","C9363HE","0","60","63","61.8","более 50","27810"
"043884","C9352AE HP Cart","Картридж струйный HP C9352AE, №22 Трехцветный,  для HP DJ 3920/3940, OJ 5610, PSC 1410","C9352AE","0","","32","30.4","более 50","13680"
"044571","C9351AE HP Cart","Картридж струйный HP C9351AE, №21 Black,  для HP DJ 3920/3940, OJ 5610, PSC 1410","C9351AE","0","","24","22.3","более 50","10035"
"071456","CB335HE HP Cart","Картридж струйный HP CB335HE №140 черный  для HP Photosmart C4283/C5283/D5363/PSC 5783/D4263","CB335HE","0","60","24","22.5","более 10","10125"
"081860","CC643HE HP Cart","Картридж струйный HP CC643HE №121 Трёхцветный для HP F4283/D2563","CC643HE","0","","27","25.9","более 10","11655"
"087020","CD972AE HP Cart","Картридж струйный HP CD972AE 920XL Cyan Officejet Ink Cartridge","CD972AE","0","","20.5","19.5","более 10","8775"
"087021","CD973AE HP Cart","Картридж струйный HP CD973AE 920XL Magenta Officejet Ink Cartridge","CD973AE","0","","20.4","19.5","более 10","8775"
"087022","CD974AE HP Cart","Картридж струйный HP CD974AE 920XL Yellow Officejet Ink Cartridge","CD974AE","0","60","20.4","19.5","более 10","8775"
"093809","CD975AE HP Cart","Картридж струйный HP CD975AE, №920XL, черный, для принтеров серии HP Officejet 6500, 1200стр.","CD975AE","0","","48","46.3","более 30","20835"
"094464","CH561HE HP Black Cart","Картридж струйный HP CH561HE Black Ink Cartridge HP 122 for HP Deskjet 1050, HP Deskjet 2050, HP Deskjet 2050s","CH561HE","0","","15","13.65","более 100","6143"
"094465","CH562HE HP Tri-color Cart","Картридж струйный HP CH562HE Tri-color Ink Cartridge HP 122 for HP Deskjet 1050, HP Deskjet 2050, HP Deskjet 2050s","CH562HE","0","","17.5","16.3","более 100","7335"
"125050","CZ101AE HP Cart Black Ink","Картридж струйный HP CZ101AE №650, для HP Deskjet Ink Advantage 2515/2515 e-All-in-One, черный","CZ101AE","0","","15","13.3","более 200","5985"
"125051","CZ102AE HP Tri-color Ink Cart","Картридж струйный HP CZ102AE №650 для HP DJ Advantage 2515/2515 e-All-in-One, (голубой, пурпурный, жёлтый)","CZ102AE","0","","12","11.3","более 200","5085"
"125052","CZ112AE HP Cart","Картридж струйный HP CZ112AE №655 Yellow Ink Cartridge для HP DJ 3525, 4615, 4625, 5525, 6525 e-All-in-One","CZ112AE","0","","13","12.2","более 30","5490"
"125053","CZ111AE HP Cart","Картридж струйный HP CZ111AE №655 Magenta Ink Cartridge для HP DJ 3525, 4615, 4625, 5525, 6525 e-All-in-One","CZ111AE","0","","13","12.2","более 10","5490"
"129283","CN053AE HP Cart Black","Картридж струйный HP CN053A №932XL Black for HP Officejet 6600/6700 e-All-in-One/6100 ePrinter","CN053AE","0","","42","40.5","менее 10","18225"
"129288","CN055AE HP Cart Magenta","Картридж струйный HP CN055AE BGX, №933XL, для HP Officejet 6600/6700/6100, 825 страниц, 7 пл, пурпурный","CN055AE","0","","23","21.9","более 50","9855"
"129289","CN056AE HP Cart Yellow","Картридж струйный HP CN056AE №933XL Yellow for HP Officejet 6600/6700 e-All-in-One/6100 ePrinter, BGX","CN056AE","0","","23","21.9","более 50","9855"
"142869","CZ131A HP Cart","Картридж струйный HP CZ131A (711), пурпурный на 29мл, HP Designjet T120, HP Designjet T520 ","CZ131A","0","","32","30.4","менее 10","13680"
"142870","CZ132A HP Cart","Картридж струйный HP CZ132A (711), желтый на 29мл, HP Designjet T120, HP Designjet T520 ","CZ132A","0","","32","30.4","более 50","13680"
"142871","CZ133A HP Cart","Картридж струйный HP CZ133A (711), черный на 80мл, Designjet T120, HP Designjet T520","CZ133A","0","","64","62.2","более 30","27990"
"151532","CN054AE HP Cart Cayn","Картридж струйный HP CN054AE BGX, 933XL, голубой, 825 страниц, 7 пл, для HP OfficeJet 6100/6600/6700","CN054AE","0","","23","21.9","более 50","9855"
"154969","CZ135A HP Cart 3-pack 29-ml","Картридж струйный HP CZ135A (711), комплект из 3 картриджей, пурпурный, 29 млl, Designjet T520 ePrinter series","CZ135A","0","","74","72.1","менее 10","32445"
"154970","CZ136A HP Cart 3-pack 29-ml","Картридж струйный HP CZ136A (711), комплект из 3 картриджей, желтый, 29 мл, Designjet T520 ePrinter series","CZ136A","0","","74","72.1","менее 10","32445"
"154979","C1Q10A HP Cart","Картридж струйный HP Designjet (711) C1Q10A ","C1Q10A","0","","227","225","более 10","101250"
"164448","B3P19A HP Cart Cyan","Картридж струйный HP B3P19A, 727, 130 мл, голубой","B3P19A","0","","91","89.9","более 50","40455"
"164445","B3P20A HP Cart Magenta","Картридж струйный HP B3P20A, 727, 130 мл, пурпурный","B3P20A","0","","91","89.9","более 100","40455"
"164444","B3P21A HP Cart Yellow","Картридж струйный HP B3P21A, 727, 130 мл, желтый","B3P21A","0","","91","89.9","более 100","40455"
"166181","B3P22A HP Cart Mate Black","Картридж струйный HP B3P22A, 727, 130 мл, матовый черный для Designjet T920/T1500/T2500 ePrinter","B3P22A","0","","90.55","89.9","более 50","40455"
"164447","B3P23A HP Cart Black Photo","Картридж струйный HP B3P23A, 727, 130 мл, черный фото","B3P23A","0","","91","89.9","более 50","40455"
"164446","B3P24A HP Cart Grey","Картридж струйный HP B3P24A, 727, 130 мл, серый","B3P24A","0","","91","89.9","более 50","40455"
"164443","C1Q12A HP Cart","Картридж струйный HP C1Q12A, 300 мл, черный матовый","C1Q12A","0","","171","169.7","более 10","76365"
"174976","CM995A HP Cart Gray","Картридж струйный HP CM995A HP 761 400-ml, Designjet T7100, серый","CM995A","0","","188","186.5","менее 10","83925"
"186019","CN627AE HP Cart Magenta","Картридж струйный HP CN627AE Пурпурный P 971XL","CN627AE","0","","111","109.4","менее 10","49230"
"163886","CN626AEHP Cart Cyan","Картридж струйный HP увеличенной емкости 971XL, СN626AE Cyan, совместимость X576, X476, X451, X551","CN626AE","0","","111","109.4","менее 10","49230"
"186018","CN628AE HP Cart Yellow","Картридж струйный HP увеличенной емкости, 971XL, Желтый CN628AE","CN628AE","0","","111","109.4","менее 10","49230"
"196538","C2P10AE HP Cart","Картридж струйный HP 651, Ink Advantage, C2P10AE, Черный, совместимые модели DeskJet Ink Advantage 5645","C2P10AE","0","","21","19.8","более 100","8910"
"196539","C2P11AE HP Cart","Картридж струйный HP 651, Ink Advantage, C2P11AE, Трехцветный,совместимые модели DeskJet Ink Advantage 5645","C2P11AE","0","","19","17.5","более 100","7875"
"198795","CM996A HP Cart Dark Gray","Картридж струйный HP CM996A, №761, 400 мл, для HP Designjet T7100(CQ105A), темно-серый","CM996A","12","","188","186.5","менее 10","83925"
"196543","F6V16AE HP Cart Color","Картридж струйный HP 123, F6V16AE, трехцветный, совместимые модели DeskJet 2130 ","F6V16AE","0","","16","14.2","более 200","6390"
"196545","F6V24AE HP Cart","Картридж струйный HP 652 Ink Advantage, F6V24AE, Трехцветный, сов.модели DeskJet Ink Advantage 2135/3635/3835/4535/4675","F6V24AE","0","","14","12.5","менее 10","5625"
"196546","F6V25AE HP Cart","Картридж струйный HP 652 Ink Advantage, F6V25AE, черный, сов.модели DeskJet Ink Advantage 2135/3635/3835/4535/4675","F6V25AE","0","","16","14.6","более 50","6570"
"209770","L0S07AE HP Cart Black","Картридж струйный HP 973X L0S07AE, PageWide увеличенной емкости, PageWide Pro 477 / 452, Черный","L0S07AE","12","","119","117.9","менее 10","53055"
"209772","M0H55AE HP Magenta","Оригинальная емкость с чернилами HP GT52, M0H55AE, совместимые товары HP DeskJet GT 5810 / 5820, пурпурная","M0H55AE","12","","10","8.2","более 100","3690"
"209768","F6T82AE HP Cart Magenta","Картридж струйный HP 973X F6T82AE, PageWide увеличенной емкости, совместимые товары PageWide Pro 477/452, пурпурный","F6T82AE","12","","112","110.5","менее 10","49725"
"209769","F6T83AE HP Cart Yellow","Картридж струйный HP 973X F6T83AE, PageWide увеличенной емкости, совместимые товары PageWide Pro 477 / 452, желтый","F6T83AE","12","","112","110.5","менее 10","49725"
"215407","L0R13A HP Cart Cyan","Картридж струйный HP L0R13A 981Y Extra High Yield Cyan Original PageWide для PageWide Enterprise Color 556/586","L0R13A","12","","214","212.8","более 50","95760"
"198792","CM993A HP Cart Magenta","Картридж HP CM993A, №761, 400 мл, для HP Designjet T7100(CQ105A), пурпурный","CM993A","12","","188","186.5","менее 10","83925"
"198793","CM994A HP Cart Cyan","Картридж HP CM994A, №761, 400 мл, для HP Designjet T7100(CQ105A), голубой","CM994A","12","","188","186.5","менее 10","83925"
"222304","F6T77AE HP Cart Cyan","Картридж струйный HP F6T77AE 913A Cyan Original PageWide Cartridge","F6T77AE","0","","81","79.2","более 10","35640"
"222305","F6T78AE HP Cart Magenta","Картридж струйный HP F6T78AE 913A Magenta Original PageWide Cartridge","F6T78AE","0","","81","79.2","менее 10","35640"
"222306","F6T79AE HP Cart Yellow","Картридж струйный HP F6T79AE 913A Yellow Original PageWide Cartridge","F6T79AE","0","","81","79.2","более 10","35640"
"223444","F6U12AE HP Cart Cyan","Картридж струйный HP F6U12AE 953, Cyan Original Ink Cartridge","F6U12AE","0","","23","21.8","более 30","9810"
"223445","F6U13AE HP Cart Magenta","Картридж струйный HP F6U13AE 953, Magenta Original Ink Cartridge","F6U13AE","0","","23","21.8","более 30","9810"
"223447","F6U14AE HP Cart Yellow","Картридж струйный HP F6U14AE 953, Yellow Original Ink Cartridge","F6U14AE","0","","23","21.8","более 10","9810"
"223605","L0S58AE HP Cart Black","Картридж струйный HP L0S58AE, 953, 1000 стр, HP OfficeJet Pro 8210, 8218, 8710, 8715, 8716, 8720, 8725, черный","L0S58AE","0","","32","30.96","более 30","13932"
"229325","L0S70AE HP Cart Black","Картридж струйный HP L0S70AE, 953XL, увеличенной емкости, черный","L0S70AE","12","","52","48.9","более 100","22005"
"229322","F6U16AE HP Cart Blue","Картридж струйный HP F6U16AE, 953XL, увеличенной емкости, голубой","F6U16AE","12","","37","35.1","более 50","15795"
"229323","F6U17AE HP Cart Magenta","Картридж струйный HP F6U17AE, 953XL, увеличенной емкости, пурпурный","F6U17AE","12","","37","35.1","более 50","15795"
"229324","F6U18AE HP Cart Yellow","Картридж струйный HP F6U18AE, 953XL, увеличенной емкости, желтый","F6U18AE","12","","37","35.1","более 50","15795"
"067141","C9403A HP Cart Matte Black","Картридж струйный HP C9403A, №72 Vivera Матовый черный 130мл. для HP Designjet T1100/Т1100ps/Т610","C9403A","0","","81","79.6","более 10","35820"
"251073","P2V70A HP Cart Yellow","Струйный картридж HP P2V70A 730 для HP DesignJet, 300 мл, желтый","P2V70A","0","","172","169","более 30","76050"
"261026","P2V62A HP Cart Cyan","Струйный картридж HP P2V62A 730 для HP DesignJet, 130 мл, голубой","P2V62A","0","","88","86","более 30","38700"
"261027","P2V63A HP Cart Magenta","Струйный картридж HP P2V63A 730 для HP DesignJet, 130 мл, пурпурный","P2V63A","0","","88","86","более 10","38700"
"261028","P2V64A HP Cart Yellow","Струйный картридж HP P2V64A 730 для HP DesignJet, 130 мл, желтый","P2V64A","0","","88","86","менее 30","38700"
